380,0.8714017327217698,0.8769403614219182
381,0.8683006875279803,0.8770343516337203
382,0.8642392698159171,0.8762527852425082
383,0.8796072027521116,0.8750309898631762
384,0.8926361489379845,0.8740238099980641
385,0.8878629952957257,0.8723525513942955
386,0.8780136659763028,0.8692903969900451
387,0.8734611883475538,0.866688176066114
388,0.8777862733281377,0.863350116060579
389,0.869218687721599,0.8597245747193406
390,0.8628130360698559,0.8562372640853736
391,0.8629448314818301,0.8504687141805877
392,0.8522974481490729,0.84253955246754
393,0.8294823897347898,0.834577156518964
394,0.8302570831310783,0.8280065476184026
395,0.8213308326387452,0.8219848227808214
396,0.8139175674094051,0.8146925224294281
397,0.8119296103064105,0.8077916268140564
398,0.7930789541803247,0.7998526630152172
399,0.7736987232422669,0.7900454472387826
400,0.7684270560670887,0.779845583575369
401,0.7794545324678819,0.770701010903743
402,0.7831353157838336,0.7586857057556531
403,0.7684017680572381,0.7441570915530288
404,0.7657052534910229,0.7290298178490112
405,0.7437285790872683,0.7122520777097754
406,0.7158365948353134,0.6946595470302183
407,0.6992994931978671,0.6771860618675439
408,0.6923137996604017,0.6591866540975175
409,0.6500275059097294,0.6385806770243684
410,0.6034016195993791,0.6165643525126377
411,0.5870084618491433,0.5945937198572
412,0.5602635082178713,0.5715355490294376
413,0.5291909939869688,0.5490086696278554
414,0.5115964458021511,0.528374820681312
415,0.49843593951669274,0.5083735936239164
416,0.4703648763706446,0.4880440610989773
417,0.4528904481078745,0.47061601398222486
418,0.4388422782256726,0.4562564511505185
419,0.41983269107458515,0.44248358392163006
420,0.4058253880635353,0.4302776250104387
421,0.40632886063716434,0.4200918177650485
422,0.3992810873369321,0.4107325830732611
423,0.3873708117863155,0.4021366040591351
424,0.38860679915844204,0.39540608071187155
425,0.3880081771237846,0.3895561126437645
426,0.3804154534158162,0.3845075906800721
427,0.37717412455000104,0.3806175251838795
428,0.376403885306115,0.3774568136124304
429,0.3712079254253409,0.37406240121118156
430,0.36949625430480354,0.3709723138831421
431,0.3694070261616913,0.3684107389492721
432,0.36514092708626794,0.3655138005886171
